METER_NO,CATEGORY,STREET,SUBURB,MAX_STAY_HRS,RESTRICTIONS,OPERATIONAL_DAY,OPERATIONAL_TIME,TAR_ZONE,TAR_RATE_WEEKDAY,TAR_RATE_AH_WE,LOC_DESC,VEH_BAYS,MC_BAYS,MC_RATE,LONGITUDE,LATITUDE,MOBILE_ZONE,MAX_CAP_CHG,ObjectId,geo_shape,geo_point_2d,VEH_BAYS_INT
4497,TICKETLESS METER MULTISPACE,BREWERS ST,BOWEN HILLS,2,NONE,7 DAYS,"7AM-7PM,7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)","Zone 1, 15 min free",6.85,3.7,Brewers St between Symes St & Constance St in Bowen Hills,7,0,,153.033655,-27.453087,4000490,,487,"{""coordinates"": [153.03365499999998, -27.453087000000014], ""type"": ""Point""}","-27.453087000000014, 153.03365499999998",7
4498,PAY BY MOBILE APP ONLY,MONTPELIER RD,BOWEN HILLS,3,"NO STOPPING 6AM-9AM,4PM-7PM MON-FRI",MON-FRI,9AM-4PM,"Zone 1, 15 min free",6.85,,Montpelier Rd between Down St & Dukinfield St in Bowen Hills,8,0,,153.040226,-27.449176,4000488,,488,"{""coordinates"": [153.040226, -27.449175999999994], ""type"": ""Point""}","-27.449175999999994, 153.040226",8
4499,TICKETLESS METER MULTISPACE,EDMONDSTONE RD,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Edmondstone Rd between Folkestone St and Abbotsford Rd in Bowen Hills,4,0,,153.04145,-27.443757,4000494,18.25,489,"{""coordinates"": [153.04145, -27.443756999999994], ""type"": ""Point""}","-27.443756999999994, 153.04145",4
4500,PAY BY MOBILE APP ONLY,PROSPECT ST,FORTITUDE VALLEY,3,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",6.85,,Prospect St between Brookes St & Light St in Bowen Hills,5,0,,153.037038,-27.452521,4000881,,490,"{""coordinates"": [153.037038, -27.452521000000015], ""type"": ""Point""}","-27.452521000000015, 153.037038",5
4501,TICKETLESS METER MULTISPACE,JORDAN TCE,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Jordan Tce between Edmonstone Rd & Cintra Rd in Bowen Hills,7,0,,153.04172,-27.445272,4000496,18.25,491,"{""coordinates"": [153.04172, -27.445272000000003], ""type"": ""Point""}","-27.445272000000003, 153.04172",7
4502,TICKETLESS METER MULTISPACE,SCANLAN ST,FORTITUDE VALLEY,4,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Scanlan St between End & Light St in Bowen Hills,8,0,,153.037485,-27.451338,4000372,,492,"{""coordinates"": [153.03748500000003, -27.451337999999996], ""type"": ""Point""}","-27.451337999999996, 153.03748500000003",8
4504,TICKETLESS METER MULTISPACE,PROSPECT ST,FORTITUDE VALLEY,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Prospect St between Brookes St & Light St in Bowen Hills,28,0,,153.037734,-27.451823,4000370,18.25,493,"{""coordinates"": [153.037734, -27.451823000000005], ""type"": ""Point""}","-27.451823000000005, 153.037734",28
4505,PAY BY MOBILE APP ONLY,MONTPELIER RD,BOWEN HILLS,3,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",6.85,,Montpelier Rd between Breakfast Creek Rd & Abbotsford Rd in Bowen Hills,9,0,,153.040129,-27.449301,4000489,,494,"{""coordinates"": [153.040129, -27.449301000000006], ""type"": ""Point""}","-27.449301000000006, 153.040129",9
4507,TICKETLESS METER MULTISPACE,PROSPECT ST,FORTITUDE VALLEY,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Prospect St between Light St & Knapp St in Bowen Hills,36,0,,153.038674,-27.450703,4000371,18.25,495,"{""coordinates"": [153.038674, -27.450703000000004], ""type"": ""Point""}","-27.450703000000004, 153.038674",36
4509,TICKETLESS METER MULTISPACE,KNAPP ST,FORTITUDE VALLEY,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Knapp St between Wickham St & Knapp St in Bowen Hills,8,0,,153.039921,-27.450759,4000375,18.25,496,"{""coordinates"": [153.039921, -27.450758999999994], ""type"": ""Point""}","-27.450758999999994, 153.039921",8
4510,TICKETLESS METER MULTISPACE,MONTPELIER RD,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Montepelier Rd between Breakfast Ck Rd & Markwell St in Bowen Hills,6,0,,153.03927,-27.448854,4000499,18.25,497,"{""coordinates"": [153.03927, -27.448853999999994], ""type"": ""Point""}","-27.448853999999994, 153.03927",6
4511,TICKETLESS METER MULTISPACE,MONTPELIER RD,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Montepelier Rd between Cintra Rd & Down St in Bowen Hills,4,0,,153.039634,-27.448941,4000499,18.25,498,"{""coordinates"": [153.039634, -27.44894100000001], ""type"": ""Point""}","-27.44894100000001, 153.039634",4
4512,TICKETLESS METER MULTISPACE,CINTRA RD,BOWEN HILLS,4,NONE,MON-FRI,9AM-4PM,"Zone 1, 15 min free",4.5,,Cintra Rd between Boyd St & Montepelier Rd in Bowen Hills,11,0,,153.038725,-27.447494,4000518,,499,"{""coordinates"": [153.038725, -27.447494000000013], ""type"": ""Point""}","-27.447494000000013, 153.038725",11
4513,TICKETLESS METER MULTISPACE,JORDAN TCE,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Jordan Tce between Cintra Rd & Roche Ave in Bowen Hills,22,0,,153.040721,-27.445047,4000496,18.25,500,"{""coordinates"": [153.040721, -27.445047000000006], ""type"": ""Point""}","-27.445047000000006, 153.040721",22
4514,TICKETLESS METER MULTISPACE,JORDAN TCE,BOWEN HILLS,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Jordan Tce between Roche Ave & Cintra Rd in Bowen Hills,4,0,,153.041398,-27.445285,4000497,,501,"{""coordinates"": [153.041398, -27.445285000000005], ""type"": ""Point""}","-27.445285000000005, 153.041398",4
4515,TICKETLESS METER MULTISPACE,DUNLOP ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Dunlop St between Jordan Tce & Breakfast Ck Rd in Bowen Hills,10,0,,153.041953,-27.446877,4000498,18.25,502,"{""coordinates"": [153.041953, -27.446877000000015], ""type"": ""Point""}","-27.446877000000015, 153.041953",10
4516,TICKETLESS METER MULTISPACE,DURONG ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Durong St between Breakfast Ck Rd & Ross St in Bowen Hills,15,0,,153.043681,-27.441776,4000591,18.25,503,"{""coordinates"": [153.043681, -27.441775999999997], ""type"": ""Point""}","-27.441775999999997, 153.043681",15
4517,PAY BY MOBILE APP ONLY,ROSS ST,NEWSTEAD,4,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Ross St between Wickham Grove & End in Bowen Hills,8,0,,153.04348,-27.441797,4000589,,504,"{""coordinates"": [153.04348, -27.441797000000005], ""type"": ""Point""}","-27.441797000000005, 153.04348",8
4518,PAY BY MOBILE APP ONLY,EDMUND ST,NEWSTEAD,3,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",6.85,,Edmund St between Ross and Breakfast Ck Rd in Newstead,7,0,,153.042935,-27.44372,4000384,,505,"{""coordinates"": [153.042935, -27.44372], ""type"": ""Point""}","-27.44372, 153.042935",7
4519,PAY BY MOBILE APP ONLY,ROSS ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Ross St between Edmund St & Edmonstone St in Bowen Hills,5,0,,153.042356,-27.443913,4000588,18.25,506,"{""coordinates"": [153.042356, -27.443913], ""type"": ""Point""}","-27.443913, 153.042356",5
4521,TICKETLESS METER MULTISPACE,EDMONDSTONE RD,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Edmondstone St between Folkestone Rd & Abbotsford Rd in Bowen Hills,7,0,,153.040836,-27.442917,4000494,18.25,507,"{""coordinates"": [153.040836, -27.442917000000005], ""type"": ""Point""}","-27.442917000000005, 153.040836",7
4522,PAY BY MOBILE APP ONLY,EDMONDSTONE RD,BOWEN HILLS,3,"NO STOPPING 6AM-9AM,4PM-7PM MON-FRI",MON-FRI,9AM-4PM,"Zone 1, 15 min free",6.85,,Edmondstone St between Folkestone Rd & Abbotsford Rd in Bowen Hills,3,0,,153.039649,-27.442549,4000493,,508,"{""coordinates"": [153.039649, -27.442549], ""type"": ""Point""}","-27.442549, 153.039649",3
4524,TICKETLESS METER MULTISPACE,THOMPSON ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Thompson St between Allison St & Murray St in Bowen Hills,9,0,,153.040684,-27.440538,4000492,18.25,509,"{""coordinates"": [153.040684, -27.440538000000014], ""type"": ""Point""}","-27.440538000000014, 153.040684",9
4525,PAY BY MOBILE APP ONLY,THOMPSON ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Thompson St between Murray St & Allison St in Bowen Hills,11,0,,153.040563,-27.440498,4000492,18.25,510,"{""coordinates"": [153.040563, -27.44049800000001], ""type"": ""Point""}","-27.44049800000001, 153.040563",11
4526,TICKETLESS METER MULTISPACE,ALLISON ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Allison St between Allison St & Abbotsford Rd in Bowen Hills,6,0,,153.040992,-27.439241,4000491,18.25,511,"{""coordinates"": [153.040992, -27.439241], ""type"": ""Point""}","-27.439241, 153.040992",6
4527,PAY BY MOBILE APP ONLY,BURROWS ST,BOWEN HILLS,3,7AM-9AM & 4PM-7PM NO STOPPING,MON-FRI,9AM-4PM,"Zone 1, 15 min free",6.85,,Burrows St between Hadwen Lane & Abbotsford Rd in Bowen Hills,9,0,,153.04111,-27.43502,4000889,,512,"{""coordinates"": [153.04111, -27.43502], ""type"": ""Point""}","-27.43502, 153.04111",9
4528,TICKETLESS METER MULTISPACE,NEWSTEAD AVE,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Newstead Ave between Breakfast Ck & Newstead Tce in Newstead,17,0,,153.04501,-27.443272,4000543,18.25,513,"{""coordinates"": [153.04501, -27.443272000000007], ""type"": ""Point""}","-27.443272000000007, 153.04501",17
4529,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Newstead Tce between Newstead Ave & Evelyn St in Newstead,10,0,,153.04576,-27.443576,4000544,,514,"{""coordinates"": [153.04576, -27.443576000000014], ""type"": ""Point""}","-27.443576000000014, 153.04576",10
4530,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Newstead Tce between Newstead Ave & Evelyn St in Newstead,6,0,,153.045535,-27.444793,4000544,,515,"{""coordinates"": [153.04553499999997, -27.44479300000002], ""type"": ""Point""}","-27.44479300000002, 153.04553499999997",6
4531,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Newstead Tce between Newstead Ave & Evelyn St in Newstead,6,0,,153.045594,-27.445605,4000544,,516,"{""coordinates"": [153.045594, -27.445605000000022], ""type"": ""Point""}","-27.445605000000022, 153.045594",6
4532,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Newstead Tce between Newstead Ave & Evelyn St in Newstead,4,0,,153.045689,-27.446164,4000544,,517,"{""coordinates"": [153.045689, -27.446163999999992], ""type"": ""Point""}","-27.446163999999992, 153.045689",4
4533,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Newstead Tce between Newstead Ave & Evelyn St in Newstead,8,0,,153.045775,-27.446703,4000544,,518,"{""coordinates"": [153.04577499999996, -27.44670299999999], ""type"": ""Point""}","-27.44670299999999, 153.04577499999996",8
4534,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Newstead Tce between Evelyn St & Austin St in Newstead,6,0,,153.045714,-27.447198,4000543,18.25,519,"{""coordinates"": [153.045714, -27.44719800000001], ""type"": ""Point""}","-27.44719800000001, 153.045714",6
4535,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Newstead Tce between Evelyn St & Austin St in Newstead,4,0,,153.045594,-27.446514,4000545,18.25,520,"{""coordinates"": [153.045594, -27.446514000000004], ""type"": ""Point""}","-27.446514000000004, 153.045594",4
4536,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Newstead Tce between Austin St & Maud St in Newstead,7,0,,153.045442,-27.445674,4000543,18.25,521,"{""coordinates"": [153.04544199999998, -27.44567399999999], ""type"": ""Point""}","-27.44567399999999, 153.04544199999998",7
4537,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Newstead Tce between Maud St & Halford St in Newstead,3,0,,153.045377,-27.444778,4000543,18.25,522,"{""coordinates"": [153.045377, -27.44477800000001], ""type"": ""Point""}","-27.44477800000001, 153.045377",3
4539,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Newstead Tce between Halford St & Newstead Ave in Newstead,4,0,,153.045617,-27.443541,4000543,18.25,523,"{""coordinates"": [153.045617, -27.443541000000003], ""type"": ""Point""}","-27.443541000000003, 153.045617",4
4540,TICKETLESS METER MULTISPACE,HALFORD ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Halford St between Breakfast Ck & Newstead Tce in Newstead,17,0,,153.044756,-27.443643,4000541,18.25,524,"{""coordinates"": [153.044756, -27.443643], ""type"": ""Point""}","-27.443643, 153.044756",17
4541,TICKETLESS METER MULTISPACE,HALFORD ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Halford St between Newstead Tce & Breakfast Ck Rd in Newstead,11,0,,153.045516,-27.443887,4000541,18.25,525,"{""coordinates"": [153.045516, -27.443886999999997], ""type"": ""Point""}","-27.443886999999997, 153.045516",11
4660,TICKETLESS METER MULTISPACE,TERRACE ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Terrace St between Sedgebrook St & Terrace Lane in Spring Hill,4,0,,153.023144,-27.463919,4000275,18.25,526,"{""coordinates"": [153.023144, -27.463919000000022], ""type"": ""Point""}","-27.463919000000022, 153.023144",4
4661,TICKETLESS METER MULTISPACE,WATER ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Water St between Victoria St & Isaac St in Spring Hill,21,0,,153.025597,-27.459215,4000290,18.25,527,"{""coordinates"": [153.025597, -27.459214999999997], ""type"": ""Point""}","-27.459214999999997, 153.025597",21
4662,TICKETLESS METER MULTISPACE,FLYNN ST,SPRING HILL,2,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",6.85,,Flynn St between Berry St & Up Edward St in Spring Hill,4,0,,153.024008,-27.463524,4000284,,528,"{""coordinates"": [153.024008, -27.463523999999985], ""type"": ""Point""}","-27.463523999999985, 153.024008",4
4664,PAY BY MOBILE APP ONLY,BERRY ST,SPRING HILL,3,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",6.85,,Berry St between Flynn St & Wickham Tce in Spring Hill,13,0,,153.023907,-27.465042,4000897,,529,"{""coordinates"": [153.023907, -27.46504200000001], ""type"": ""Point""}","-27.46504200000001, 153.023907",13
4665,TICKETLESS METER MULTISPACE,UPPER EDWARD ST,SPRING HILL,2,"CLEARWAY 7AM-9AM,4PM-7PM MON-FRI TOWAWAY",MON-FRI,9AM-4PM,"Zone 1, 15 min free",6.85,,Up Edward St between Leichhardt St & Astor Tce in Spring Hill,3,0,,153.024532,-27.463274,4000286,,530,"{""coordinates"": [153.02453199999997, -27.463274000000016], ""type"": ""Point""}","-27.463274000000016, 153.02453199999997",3
4666,TICKETLESS METER MULTISPACE,ASTOR TCE,SPRING HILL,2,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",6.85,,Astor Tce between Portman Lane & Henry St in Spring Hill,2,0,,153.026239,-27.463346,4000303,,531,"{""coordinates"": [153.026239, -27.463345999999994], ""type"": ""Point""}","-27.463345999999994, 153.026239",2
4667,PAY BY MOBILE APP ONLY,WHARF ST,SPRING HILL,3,NO STOPPING 4PM-6PM MON-FRI,MON-FRI,7AM-4PM,"Zone 1, 15 min free",6.85,,Wharf St between Astor Tce & Leichhardt St in Spring Hill,10,0,,153.0271,-27.462532,4000305,,532,"{""coordinates"": [153.0271, -27.462532000000007], ""type"": ""Point""}","-27.462532000000007, 153.0271",10
4668,TICKETLESS METER MULTISPACE,WHARF ST,SPRING HILL,2,CLEARWAY 7AM-9AM MON-FRI TOWAWAY,MON-FRI,9AM-5:30PM,"Zone 1, 15 min free",6.85,,Wharf St between Leichhardt St & Turbot St in Spring Hill,7,0,,153.027251,-27.462491,4000306,,533,"{""coordinates"": [153.02725099999998, -27.462491], ""type"": ""Point""}","-27.462491, 153.02725099999998",7
4669,TICKETLESS METER MULTISPACE,TWINE ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Twine St between Wickham Tce & End in Spring Hill,8,0,,153.021279,-27.463147,4000279,18.25,534,"{""coordinates"": [153.021279, -27.463146999999996], ""type"": ""Point""}","-27.463146999999996, 153.021279",8
4671,TICKETLESS METER MULTISPACE,ST PAULS TCE,SPRING HILL,4,"CLEARWAY 7AM-9AM,4PM-6PM MON-FRI TOWAWAY",MON-FRI,9AM-4PM,"Zone 1, 15 min free",4.5,,St Pauls Tce between Warren St & Gloucester St in Spring Hill,5,0,,153.028507,-27.459289,4000314,,535,"{""coordinates"": [153.02850699999996, -27.45928900000001], ""type"": ""Point""}","-27.45928900000001, 153.02850699999996",5
4672,TICKETLESS METER MULTISPACE,GLOUCESTER ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Gloucester St between St Pauls Tce & Thornbury St in Spring Hill,4,0,,153.028705,-27.460049,4000313,18.25,536,"{""coordinates"": [153.028705, -27.460049000000012], ""type"": ""Point""}","-27.460049000000012, 153.028705",4
4673,TICKETLESS METER MULTISPACE,BOWEN ST,SPRING HILL,3,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",6.85,,Bowen St between Carrol Lane & Boundary St in Spring Hill,4,0,,153.027518,-27.4617,4000307,,537,"{""coordinates"": [153.027518, -27.4617], ""type"": ""Point""}","-27.4617, 153.027518",4
4674,PAY BY MOBILE APP ONLY,THORNBURY ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Thornbury St between End & Warren St in Spring Hill,6,0,,153.029516,-27.459647,4000312,18.25,538,"{""coordinates"": [153.029516, -27.459647], ""type"": ""Point""}","-27.459647, 153.029516",6
4675,TICKETLESS METER MULTISPACE,THORNBURY ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Thornbury St between Warren St & Gloucester St in Spring Hill,6,0,,153.029838,-27.459467,4000312,18.25,539,"{""coordinates"": [153.029838, -27.459467], ""type"": ""Point""}","-27.459467, 153.029838",6
4676,TICKETLESS METER MULTISPACE,THORNBURY ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Thornbury St between Warren St & Gloucester St in Spring Hill,7,0,,153.029223,-27.46009,4000312,18.25,540,"{""coordinates"": [153.029223, -27.460089999999997], ""type"": ""Point""}","-27.460089999999997, 153.029223",7
4677,PAY BY MOBILE APP ONLY,PHILLIPS ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Phillips St between Boundary St & Gloucester St in Spring Hill,6,0,,153.028035,-27.460841,4000313,18.25,541,"{""coordinates"": [153.02803499999996, -27.460841000000013], ""type"": ""Point""}","-27.460841000000013, 153.02803499999996",6
4678,TICKETLESS METER MULTISPACE,MEIN ST,SPRING HILL,3,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",6.85,,Mein St between Boundary St & Bowen St in Spring Hill,6,0,,153.028726,-27.461917,4000307,,542,"{""coordinates"": [153.028726, -27.461917000000017], ""type"": ""Point""}","-27.461917000000017, 153.028726",6
4679,PAY BY MOBILE APP ONLY,HARTLEY ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Hartley St between Gloucester St & Boundary St in Spring Hill,7,0,,153.029532,-27.461234,4000309,18.25,543,"{""coordinates"": [153.029532, -27.46123399999999], ""type"": ""Point""}","-27.46123399999999, 153.029532",7
4680,TICKETLESS METER MULTISPACE,SCHOOL ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,School St between Boundary St & Warren St in Spring Hill,14,0,,153.030424,-27.461051,4000311,18.25,544,"{""coordinates"": [153.030424, -27.461051000000005], ""type"": ""Point""}","-27.461051000000005, 153.030424",14
4681,TICKETLESS METER MULTISPACE,SCHOOL ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,School St between Turbot St and Warren St in Spring Hill,8,0,,153.030382,-27.460231,4000311,18.25,545,"{""coordinates"": [153.030382, -27.460230999999993], ""type"": ""Point""}","-27.460230999999993, 153.030382",8
4682,TICKETLESS METER MULTISPACE,BARRY PDE,FORTITUDE VALLEY,3,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",6.85,,Barry Pde between Wickham St & Warren St in Fortitude Valley,7,0,,153.030802,-27.460719,4000437,,546,"{""coordinates"": [153.030802, -27.460719000000015], ""type"": ""Point""}","-27.460719000000015, 153.030802",7
4685,TICKETLESS METER MULTISPACE,WARREN ST,FORTITUDE VALLEY,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Warren St between St Pauls Tce & Barry Pde in Fortitude Valley,9,0,,153.029575,-27.458937,4000344,18.25,547,"{""coordinates"": [153.029575, -27.45893699999999], ""type"": ""Point""}","-27.45893699999999, 153.029575",9
4686,TICKETLESS METER MULTISPACE,BARRY PDE,FORTITUDE VALLEY,3,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",6.85,,Barry Pde between Gotha St & Warren St in Fortitude Valley,17,0,,153.030968,-27.460038,4000437,,548,"{""coordinates"": [153.030968, -27.460037999999994], ""type"": ""Point""}","-27.460037999999994, 153.030968",17
4687,TICKETLESS METER MULTISPACE,GOTHA ST,FORTITUDE VALLEY,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Gotha St between Barry Pde & St Pauls Tce in Fortitude Valley,8,0,,153.030134,-27.458575,4000341,18.25,549,"{""coordinates"": [153.030134, -27.45857500000001], ""type"": ""Point""}","-27.45857500000001, 153.030134",8
4688,TICKETLESS METER MULTISPACE,GOTHA ST,FORTITUDE VALLEY,3,NO STOPPING 7AM-9AM MON-FRI,MON-FRI,9AM-7PM,"Zone 1, 15 min free",6.85,,Gotha St between Barry Pde & Wickham St in Fortitude Valley,5,0,,153.031103,-27.45915,4000438,,550,"{""coordinates"": [153.031103, -27.459149999999994], ""type"": ""Point""}","-27.459149999999994, 153.031103",5
4689,TICKETLESS METER MULTISPACE,AGNES ST,FORTITUDE VALLEY,3,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",6.85,,Agnes St between Gipps St & Gotha St in Fortitude Valley,10,0,,153.030413,-27.458336,4000851,,551,"{""coordinates"": [153.03041300000004, -27.458336000000006], ""type"": ""Point""}","-27.458336000000006, 153.03041300000004",10
4690,TICKETLESS METER MULTISPACE,AGNES ST,FORTITUDE VALLEY,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Agnes St between Gotha St & Gipps St in Fortitude Valley,15,0,,153.030543,-27.458023,4000341,18.25,552,"{""coordinates"": [153.030543, -27.458023000000015], ""type"": ""Point""}","-27.458023000000015, 153.030543",15
